analysis_version,operating_point_id,source,source_route,review_id,review_title,group_id,test_name,study_id,tp,fp,fn,tn,source_status,source_file,source_sheet_row,source_row,group_source_url,group_url_availability,group_source_sha256,effective_source_file,effective_source_sha256,source_identity_level,source_identity,primary_selection_decision,operating_point_result_file,claim_ids
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:39,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,Age; free ßhCG,Brambati 1994,4,4,9,85,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:39,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,Age; free ßhCG,Forest 1997,6,25,12,475,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:39,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,Age; free ßhCG,Noble 1995,22,121,39,2306,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:39,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,Age; free ßhCG,Spencer 1999a,97,47,113,899,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:39,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,Age; free ßhCG,Wald 2003a,33,51,52,974,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Biagiotti 1998,19,10,13,190,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Brambati 1994,10,4,3,85,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Christiansen 2007a,31,7,16,129,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Christiansen 2009,53,13,21,248,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Christiansen 2010,18,25,10,478,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Cowans 2010,49,19,21,356,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,De Graaf 1999a,17,9,13,168,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Forest 1997,10,25,8,475,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Haddow 1998,29,158,19,3011,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Kagan 2009,82,981,40,18633,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Sahota 2010,20,541,12,10281,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Spencer 1999a,141,47,69,899,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Torring 2010,35,32,11,613,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Tsukerman 1999,21,78,10,1486,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Wald 2003a,63,51,22,974,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Wapner 2003,41,408,20,7747,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD011975|legacy:CD011975:55,Cochrane DTA Reference Dataset,historical Cochrane,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,Age; PAPP-A and free ßhCG,Zaragoza 2009,69,30,21,579,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Dheenadayalu 2002,28,9,6,13,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Hatok 2011,22,24,8,47,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Hudelist 2007,25,8,10,25,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Johnson 2004,15,5,4,12,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Matsuzaki 2006a,27,3,3,21,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Visnovsky 2008,9,5,3,6,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD012165|legacy:CD012165:12,Cochrane DTA Reference Dataset,historical Cochrane,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,CYP19,Wolfler 2005,15,3,10,20,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
