source,review_id,group_id,review_title,test_name,study_rows,zero_cell_study_fraction,sensitivity,specificity,sensitivity_low,sensitivity_interval_median,sensitivity_high,specificity_low,specificity_interval_median,specificity_high,information_bits,information_bits_low,information_bits_interval_median,information_bits_high,fraction_entropy_removed,fraction_entropy_removed_low,fraction_entropy_removed_interval_median,fraction_entropy_removed_high,post_negative_probability,post_negative_probability_low,post_negative_probability_interval_median,post_negative_probability_high,starting_probability,uncertainty_type,analysis_version,model_specification,analysis_role,sensitivity_dimension,central_estimator_mixed_with_canonical_interval,central_quantity_estimand,derived_central_matches_attached_interval_median
PMC Open Access,PMC:PMC10187020,pmc open access:PMC10187020:mdc313710-tbl-0001:table-1-diagnostic-results-and-methodological-aspects-for-all-included-studies-i:1:overall,α‐Synuclein Seed Amplification Assays in the Diagnosis of Synucleinopathies Using Cerebrospinal Fluid—A Systematic Review and Meta‐Analysis,Overall structured 2 x 2 data,22,0.4090909090909091,0.8600380252371757,0.91869202294732,,,,,,,0.11442356348198038,,,,0.39952786033146515,,,,0.007954594855921891,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10187020,pmc open access:PMC10187020:mdc313710-tbl-0001:table-1-diagnostic-results-and-methodological-aspects-for-all-included-studies-i:1:overall,α‐Synuclein Seed Amplification Assays in the Diagnosis of Synucleinopathies Using Cerebrospinal Fluid—A Systematic Review and Meta‐Analysis,Overall structured 2 x 2 data,22,0.4090909090909091,0.8600380252371757,0.91869202294732,,,,,,,0.34786190363033864,,,,0.4818511789385524,,,,0.03668987643189318,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10187020,pmc open access:PMC10187020:mdc313710-tbl-0001:table-1-diagnostic-results-and-methodological-aspects-for-all-included-studies-i:1:overall,α‐Synuclein Seed Amplification Assays in the Diagnosis of Synucleinopathies Using Cerebrospinal Fluid—A Systematic Review and Meta‐Analysis,Overall structured 2 x 2 data,22,0.4090909090909091,0.8600380252371757,0.91869202294732,,,,,,,0.5020616984015085,,,,0.5020616984015085,,,,0.13220747767028734,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10197917,pmc open access:PMC10197917:T1:table-1-characteristics-of-the-studies-included-in-meta-analysis:1:overall,Diagnostic Accuracy of Ottawa Knee Rule for Diagnosis of Fracture in Patients with Knee Trauma; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,18,0.6666666666666666,0.9479422762052122,0.3822060520090612,,,,,,,0.020952377773093486,,,,0.07315852090080098,,,,0.0071175715093402215,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10197917,pmc open access:PMC10197917:T1:table-1-characteristics-of-the-studies-included-in-meta-analysis:1:overall,Diagnostic Accuracy of Ottawa Knee Rule for Diagnosis of Fracture in Patients with Knee Trauma; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,18,0.6666666666666666,0.9479422762052122,0.3822060520090612,,,,,,,0.07349178540521187,,,,0.10179931481497241,,,,0.03292954568371385,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10197917,pmc open access:PMC10197917:T1:table-1-characteristics-of-the-studies-included-in-meta-analysis:1:overall,Diagnostic Accuracy of Ottawa Knee Rule for Diagnosis of Fracture in Patients with Knee Trauma; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,18,0.6666666666666666,0.9479422762052122,0.3822060520090612,,,,,,,0.1275658593953954,,,,0.1275658593953954,,,,0.11987581441354563,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10266642,pmc open access:PMC10266642:pone.0286650.t001:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic accuracy of the Copenhagen Index in ovarian malignancy: A meta-analysis,Overall structured 2 x 2 data,11,0.0909090909090909,0.8363540316437568,0.9122599308204364,,,,,,,0.10445852869953105,,,,0.3647333747936363,,,,0.009353023552476565,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10266642,pmc open access:PMC10266642:pone.0286650.t001:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic accuracy of the Copenhagen Index in ovarian malignancy: A meta-analysis,Overall structured 2 x 2 data,11,0.0909090909090909,0.8363540316437568,0.9122599308204364,,,,,,,0.31909848865386775,,,,0.44200868606402494,,,,0.04292144215169711,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10266642,pmc open access:PMC10266642:pone.0286650.t001:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic accuracy of the Copenhagen Index in ovarian malignancy: A meta-analysis,Overall structured 2 x 2 data,11,0.0909090909090909,0.8363540316437568,0.9122599308204364,,,,,,,0.4599187620192254,,,,0.4599187620192254,,,,0.15210063303999985,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10316459,pmc open access:PMC10316459:TAB2:table-2-characteristics-of-studies-b-bacteriology-cd-clinical-diagnosis-cect-con:1:overall,Diagnostic Accuracy of Cerebrospinal Fluid (CSF) Adenosine Deaminase (ADA) for Tuberculous Meningitis (TBM) in Adults: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,22,0.1818181818181818,0.8032701569996028,0.8728366944859776,,,,,,,0.07872832082758943,,,,0.2748923089839741,,,,0.011723628834140484,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10316459,pmc open access:PMC10316459:TAB2:table-2-characteristics-of-studies-b-bacteriology-cd-clinical-diagnosis-cect-con:1:overall,Diagnostic Accuracy of Cerebrospinal Fluid (CSF) Adenosine Deaminase (ADA) for Tuberculous Meningitis (TBM) in Adults: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,22,0.1818181818181818,0.8032701569996028,0.8728366944859776,,,,,,,0.24757021156566575,,,,0.3429291827246209,,,,0.05334212469534481,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10316459,pmc open access:PMC10316459:TAB2:table-2-characteristics-of-studies-b-bacteriology-cd-clinical-diagnosis-cect-con:1:overall,Diagnostic Accuracy of Cerebrospinal Fluid (CSF) Adenosine Deaminase (ADA) for Tuberculous Meningitis (TBM) in Adults: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,22,0.1818181818181818,0.8032701569996028,0.8728366944859776,,,,,,,0.3640330824599504,,,,0.3640330824599504,,,,0.18393417903923845,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10320388,pmc open access:PMC10320388:T1:table-1-the-basic-characteristics-of-included-studies:1:overall,The accuracy of ultrasound-guided fine-needle aspiration and core needle biopsy in diagnosing axillary lymph nodes in women with breast cancer: a systematic review and meta-analysis,Overall structured 2 x 2 data,32,0.8125,0.8058787427165596,0.9518319971156284,,,,,,,0.12302230543864975,,,,0.42955171967431394,,,,0.01061994688710206,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10320388,pmc open access:PMC10320388:T1:table-1-the-basic-characteristics-of-included-studies:1:overall,The accuracy of ultrasound-guided fine-needle aspiration and core needle biopsy in diagnosing axillary lymph nodes in women with breast cancer: a systematic review and meta-analysis,Overall structured 2 x 2 data,32,0.8125,0.8058787427165596,0.9518319971156284,,,,,,,0.3564947327540663,,,,0.4938091968974941,,,,0.04851273760121182,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10320388,pmc open access:PMC10320388:T1:table-1-the-basic-characteristics-of-included-studies:1:overall,The accuracy of ultrasound-guided fine-needle aspiration and core needle biopsy in diagnosing axillary lymph nodes in women with breast cancer: a systematic review and meta-analysis,Overall structured 2 x 2 data,32,0.8125,0.8058787427165596,0.9518319971156284,,,,,,,0.4902901570586166,,,,0.4902901570586166,,,,0.16939718661145253,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10323525,pmc open access:PMC10323525:T1:table-1-characteristics-of-included-studies:1:overall,An Updated Systematic Review and Meta-Analysis for the Diagnostic Test Accuracy of Ascitic Fluid Adenosine Deaminase in Tuberculous Peritonitis,Overall structured 2 x 2 data,20,0.45,0.8642140534056391,0.925266655292352,,,,,,,0.11964582107807616,,,,0.41776219371504714,,,,0.007664657818904189,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10323525,pmc open access:PMC10323525:T1:table-1-characteristics-of-included-studies:1:overall,An Updated Systematic Review and Meta-Analysis for the Diagnostic Test Accuracy of Ascitic Fluid Adenosine Deaminase in Tuberculous Peritonitis,Overall structured 2 x 2 data,20,0.45,0.8642140534056391,0.925266655292352,,,,,,,0.36127249328727096,,,,0.5004272528604637,,,,0.035389930729994405,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10323525,pmc open access:PMC10323525:T1:table-1-characteristics-of-included-studies:1:overall,An Updated Systematic Review and Meta-Analysis for the Diagnostic Test Accuracy of Ascitic Fluid Adenosine Deaminase in Tuberculous Peritonitis,Overall structured 2 x 2 data,20,0.45,0.8642140534056391,0.925266655292352,,,,,,,0.5190897628481959,,,,0.5190897628481959,,,,0.12797286991513226,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10340581,pmc open access:PMC10340581:diagnostics-13-02145-t003:table-3-performance-of-the-ml-architecture:1:overall,Diagnostic Accuracy of Machine Learning AI Architectures in Detection and Classification of Lung Cancer: A Systematic Review,Overall structured 2 x 2 data,9,0.0,0.9371087942494696,0.8935847608727027,,,,,,,0.12318802008364878,,,,0.43013033840919085,,,,0.003690581516082337,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10340581,pmc open access:PMC10340581:diagnostics-13-02145-t003:table-3-performance-of-the-ml-architecture:1:overall,Diagnostic Accuracy of Machine Learning AI Architectures in Detection and Classification of Lung Cancer: A Systematic Review,Overall structured 2 x 2 data,9,0.0,0.9371087942494696,0.8935847608727027,,,,,,,0.3861361441283141,,,,0.5348678723863217,,,,0.017290960824833227,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10340581,pmc open access:PMC10340581:diagnostics-13-02145-t003:table-3-performance-of-the-ml-architecture:1:overall,Diagnostic Accuracy of Machine Learning AI Architectures in Detection and Classification of Lung Cancer: A Systematic Review,Overall structured 2 x 2 data,9,0.0,0.9371087942494696,0.8935847608727027,,,,,,,0.5847209798191433,,,,0.5847209798191433,,,,0.06575304340637342,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10423382,pmc open access:PMC10423382:t1:table-1-characteristics-of-studies-included-in-the-meta-analysis-9-12-16-26-40:1:overall,Diagnostic accuracy of glioma pseudoprogression identification with positron emission tomography imaging: a systematic review and meta-analysis,Overall structured 2 x 2 data,20,0.2,0.7987574490800574,0.804972102298352,,,,,,,0.057076685042400044,,,,0.1992922188041644,,,,0.012986982753469385,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10423382,pmc open access:PMC10423382:t1:table-1-characteristics-of-studies-included-in-the-meta-analysis-9-12-16-26-40:1:overall,Diagnostic accuracy of glioma pseudoprogression identification with positron emission tomography imaging: a systematic review and meta-analysis,Overall structured 2 x 2 data,20,0.2,0.7987574490800574,0.804972102298352,,,,,,,0.18534764834291198,,,,0.2567397634965717,,,,0.05882339883103303,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10423382,pmc open access:PMC10423382:t1:table-1-characteristics-of-studies-included-in-the-meta-analysis-9-12-16-26-40:1:overall,Diagnostic accuracy of glioma pseudoprogression identification with positron emission tomography imaging: a systematic review and meta-analysis,Overall structured 2 x 2 data,20,0.2,0.7987574490800574,0.804972102298352,,,,,,,0.281833150699609,,,,0.281833150699609,,,,0.19999962262155982,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10439656,pmc open access:PMC10439656:Tab3:table-3-diagnostic-test-performance-of-ccl14-for-persistent-aki:1:overall,Performance of urinary C–C motif chemokine ligand 14 for the prediction of persistent acute kidney injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,6,0.1666666666666666,0.7930201492463845,0.6922441239273281,,,,,,,0.03415478137793196,,,,0.11925678862608652,,,,0.015492946547707045,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10439656,pmc open access:PMC10439656:Tab3:table-3-diagnostic-test-performance-of-ccl14-for-persistent-aki:1:overall,Performance of urinary C–C motif chemokine ligand 14 for the prediction of persistent acute kidney injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,6,0.1666666666666666,0.7930201492463845,0.6922441239273281,,,,,,,0.11410730730915386,,,,0.15805910327808653,,,,0.06955070123915673,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10439656,pmc open access:PMC10439656:Tab3:table-3-diagnostic-test-performance-of-ccl14-for-persistent-aki:1:overall,Performance of urinary C–C motif chemokine ligand 14 for the prediction of persistent acute kidney injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,6,0.1666666666666666,0.7930201492463845,0.6922441239273281,,,,,,,0.179543667297541,,,,0.179543667297541,,,,0.23017608135621007,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10440897,pmc open access:PMC10440897:Tab1:table-1-general-characteristics-of-the-included-literatures:1:overall,"Meta-analysis of 18 F-PSMA-1007 PET/CT, 18 F-FDG PET/CT, and 68 Ga-PSMA PET/CT in diagnostic efficacy of prostate Cancer",Overall structured 2 x 2 data,27,0.2222222222222222,0.8808001677520556,0.7641905285046541,,,,,,,0.06371104445094683,,,,0.22245712766128145,,,,0.008142721426676446,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10440897,pmc open access:PMC10440897:Tab1:table-1-general-characteristics-of-the-included-literatures:1:overall,"Meta-analysis of 18 F-PSMA-1007 PET/CT, 18 F-FDG PET/CT, and 68 Ga-PSMA PET/CT in diagnostic efficacy of prostate Cancer",Overall structured 2 x 2 data,27,0.2222222222222222,0.8808001677520556,0.7641905285046541,,,,,,,0.2107888771194857,,,,0.2919804321403695,,,,0.03753188302147871,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10440897,pmc open access:PMC10440897:Tab1:table-1-general-characteristics-of-the-included-literatures:1:overall,"Meta-analysis of 18 F-PSMA-1007 PET/CT, 18 F-FDG PET/CT, and 68 Ga-PSMA PET/CT in diagnostic efficacy of prostate Cancer",Overall structured 2 x 2 data,27,0.2222222222222222,0.8808001677520556,0.7641905285046541,,,,,,,0.3326397656364848,,,,0.3326397656364848,,,,0.13493449503613883,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10492155,pmc open access:PMC10492155:tbl0001:table-1-characteristics-of-the-studies-included-in-the-meta-analysis:1:overall,Tc-99m scan for pediatric bleeding Meckel diverticulum:a systematic review and meta-analysis,Overall structured 2 x 2 data,19,0.4736842105263157,0.7470817432585644,0.8946424168713657,,,,,,,0.07524682745649645,,,,0.2627361275560989,,,,0.01466097247588526,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10492155,pmc open access:PMC10492155:tbl0001:table-1-characteristics-of-the-studies-included-in-the-meta-analysis:1:overall,Tc-99m scan for pediatric bleeding Meckel diverticulum:a systematic review and meta-analysis,Overall structured 2 x 2 data,19,0.4736842105263157,0.7470817432585644,0.8946424168713657,,,,,,,0.2326338831313598,,,,0.3222396867206784,,,,0.06601045383497285,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10492155,pmc open access:PMC10492155:tbl0001:table-1-characteristics-of-the-studies-included-in-the-meta-analysis:1:overall,Tc-99m scan for pediatric bleeding Meckel diverticulum:a systematic review and meta-analysis,Overall structured 2 x 2 data,19,0.4736842105263157,0.7470817432585644,0.8946424168713657,,,,,,,0.33342426683429055,,,,0.33342426683429055,,,,0.22039641350307618,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10500291,pmc open access:PMC10500291:JCTH-2022-00107-t1:table-1-characteristics-of-included-studies-for-the-systematic-review-on-detecti:1:overall,Performance of Hepatitis Delta Virus (HDV) RNA Testing for the Diagnosis of Active HDV Infection: Systematic Review and Meta-analysis,Overall structured 2 x 2 data,10,0.2,0.9006645691224004,0.8743609834998746,,,,,,,0.10327765070495246,,,,0.36061015363070864,,,,0.005943889245178357,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10500291,pmc open access:PMC10500291:JCTH-2022-00107-t1:table-1-characteristics-of-included-studies-for-the-systematic-review-on-detecti:1:overall,Performance of Hepatitis Delta Virus (HDV) RNA Testing for the Diagnosis of Active HDV Infection: Systematic Review and Meta-analysis,Overall structured 2 x 2 data,10,0.2,0.9006645691224004,0.8743609834998746,,,,,,,0.32666535228924887,,,,0.45249015047712793,,,,0.027617882778026293,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10500291,pmc open access:PMC10500291:JCTH-2022-00107-t1:table-1-characteristics-of-included-studies-for-the-systematic-review-on-detecti:1:overall,Performance of Hepatitis Delta Virus (HDV) RNA Testing for the Diagnosis of Active HDV Infection: Systematic Review and Meta-analysis,Overall structured 2 x 2 data,10,0.2,0.9006645691224004,0.8743609834998746,,,,,,,0.4933803011880453,,,,0.4933803011880453,,,,0.10201889357999634,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10542215,pmc open access:PMC10542215:TAB3:table-3-diagnostic-accuracy-analysis-tp-true-positive-tn-true-negative-fp-false-:1:overall,Assessment Precision of CT Perfusion Imaging in the Detection of Acute Ischemic Stroke: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.3076923076923077,0.7671249823380398,0.7464060028968568,,,,,,,0.039226804980606614,,,,0.13696655640347632,,,,0.016155508595313995,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10542215,pmc open access:PMC10542215:TAB3:table-3-diagnostic-accuracy-analysis-tp-true-positive-tn-true-negative-fp-false-:1:overall,Assessment Precision of CT Perfusion Imaging in the Detection of Acute Ischemic Stroke: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.3076923076923077,0.7671249823380398,0.7464060028968568,,,,,,,0.12943129289323974,,,,0.17928557402026865,,,,0.07235516169047,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10542215,pmc open access:PMC10542215:TAB3:table-3-diagnostic-accuracy-analysis-tp-true-positive-tn-true-negative-fp-false-:1:overall,Assessment Precision of CT Perfusion Imaging in the Detection of Acute Ischemic Stroke: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.3076923076923077,0.7671249823380398,0.7464060028968568,,,,,,,0.19973308326782724,,,,0.19973308326782724,,,,0.23780203309676354,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10562686,pmc open access:PMC10562686:T2:table-2-principal-data-characteristics-of-included-studies:1:overall,A systematic review and meta-analysis of the diagnostic accuracy of metagenomic next-generation sequencing for diagnosing tuberculous meningitis,Overall structured 2 x 2 data,8,0.75,0.6167051446329761,0.9564109201384952,,,,,,,0.08064200995877502,,,,0.28157425543500003,,,,0.02065711351977219,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10562686,pmc open access:PMC10562686:T2:table-2-principal-data-characteristics-of-included-studies:1:overall,A systematic review and meta-analysis of the diagnostic accuracy of metagenomic next-generation sequencing for diagnosing tuberculous meningitis,Overall structured 2 x 2 data,8,0.75,0.6167051446329761,0.9564109201384952,,,,,,,0.23113829540698477,,,,0.3201680292592682,,,,0.09106686925832023,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10562686,pmc open access:PMC10562686:T2:table-2-principal-data-characteristics-of-included-studies:1:overall,A systematic review and meta-analysis of the diagnostic accuracy of metagenomic next-generation sequencing for diagnosing tuberculous meningitis,Overall structured 2 x 2 data,8,0.75,0.6167051446329761,0.9564109201384952,,,,,,,0.3056523462190488,,,,0.3056523462190488,,,,0.2861037567912201,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10568949,pmc open access:PMC10568949:T1:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic Accuracy of Ultrasonography for Identification of Elbow Fractures in Children; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,14,0.5,0.9127966053438707,0.8377235450254104,,,,,,,0.09243810809208972,,,,0.3227621865223359,,,,0.00544886672157325,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10568949,pmc open access:PMC10568949:T1:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic Accuracy of Ultrasonography for Identification of Elbow Fractures in Children; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,14,0.5,0.9127966053438707,0.8377235450254104,,,,,,,0.2987068412546374,,,,0.41376259404510735,,,,0.025363851013528352,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10568949,pmc open access:PMC10568949:T1:table-1-characteristics-of-the-included-studies:1:overall,Diagnostic Accuracy of Ultrasonography for Identification of Elbow Fractures in Children; a Systematic Review and Meta-analysis,Overall structured 2 x 2 data,14,0.5,0.9127966053438707,0.8377235450254104,,,,,,,0.4625339713153648,,,,0.4625339713153648,,,,0.09428138690192561,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10621111,pmc open access:PMC10621111:Tab2:table-2-integrated-data-for-individual-studies-by-site-of-pathology:1:overall,Diagnostic accuracy of dual-energy CT for bone marrow edema in patients with acute knee injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,9,0.1111111111111111,0.7828293157814749,0.9467055039352168,,,,,,,0.11273868042220134,,,,0.39364482624916913,,,,0.011929456256404963,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10621111,pmc open access:PMC10621111:Tab2:table-2-integrated-data-for-individual-studies-by-site-of-pathology:1:overall,Diagnostic accuracy of dual-energy CT for bone marrow edema in patients with acute knee injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,9,0.1111111111111111,0.7828293157814749,0.9467055039352168,,,,,,,0.32915045222175,,,,0.45593245996764425,,,,0.05423853150899293,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10621111,pmc open access:PMC10621111:Tab2:table-2-integrated-data-for-individual-studies-by-site-of-pathology:1:overall,Diagnostic accuracy of dual-energy CT for bone marrow edema in patients with acute knee injury: a systematic review and meta-analysis,Overall structured 2 x 2 data,9,0.1111111111111111,0.7828293157814749,0.9467055039352168,,,,,,,0.452941401702996,,,,0.452941401702996,,,,0.18659260016567847,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
