analysis_version,classification,model_specification,analysis_role,sensitivity_dimension,review_id,group_id,test_name,starting_probability,sensitivity,specificity,information_bits,fraction_entropy_removed,post_negative_probability,crossing_probability
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.09,0.8003168045376511,0.77580658106934,0.08643520073085112,0.1980324809450837,0.0248240232698479,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.09999999999999999,0.8003168045376511,0.77580658106934,0.0947943478717263,0.20212204371954423,0.027803508249364225,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.11,0.8003168045376511,0.77580658106934,0.102916882989323,0.20586836908985387,0.03083118164668031,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.12,0.8003168045376511,0.77580658106934,0.11080567191592314,0.20931972720683104,0.03390822204888848,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.13,0.8003168045376511,0.77580658106934,0.1184634379095589,0.21251403490345902,0.037035846793337844,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.14,0.8003168045376511,0.77580658106934,0.12589276917014097,0.21548169457646196,0.040215313573399324,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.15000000000000002,0.8003168045376511,0.77580658106934,0.13309612576365018,0.21824750632962028,0.04344792212474723,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.16,0.8003168045376511,0.77580658106934,0.14007584600834536,0.22083199753741664,0.04673501599690714,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.17,0.8003168045376511,0.77580658106934,0.14683415237098799,0.22325237266991424,0.050077984415143016,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.18000000000000002,0.8003168045376511,0.77580658106934,0.15337315691588707,0.2255232078177893,0.053478264238104166,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.19,0.8003168045376511,0.77580658106934,0.15969486634499544,0.22765696892561677,0.05693734201702749,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.2,0.8003168045376511,0.77580658106934,0.16580118666327864,0.22966440541304534,0.06045675616269539,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.21000000000000002,0.8003168045376511,0.77580658106934,0.17169392750002954,0.231554853880946,0.0640380992267852,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.22,0.8003168045376511,0.77580658106934,0.17737480611367157,0.2333364757405926,0.06768302030471825,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.23,0.8003168045376511,0.77580658106934,0.18284545110482023,0.235016445482637,0.07139322756762494,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.24000000000000002,0.8003168045376511,0.77580658106934,0.1881074058599031,0.23660110152598285,0.0751704909315938,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.25,0.8003168045376511,0.77580658106934,0.19316213174544583,0.23809606831716826,0.07901664487296743,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.26,0.8003168045376511,0.77580658106934,0.19801101107117214,0.23950635607166237,0.0829335913990942,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.27,0.8003168045376511,0.77580658106934,0.20265534983831535,0.2408364429330326,0.08692330318464317,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.28,0.8003168045376511,0.77580658106934,0.20709638028796573,0.2420903431634643,0.09098782688434809,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.29000000000000004,0.8003168045376511,0.77580658106934,0.2113352632628686,0.24327166413091397,0.09512928663386891,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.3,0.8003168045376511,0.77580658106934,0.2153730903948164,0.24438365423133557,0.09934988775135302,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.31,0.8003168045376511,0.77580658106934,0.2192108861286306,0.2454292434156653,0.10365192065324871,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.32,0.8003168045376511,0.77580658106934,0.2228496095926898,0.24641107763686323,0.10803776499898024,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.33,0.8003168045376511,0.77580658106934,0.22629015632502059,0.24733154826164455,0.11250989408024321,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.34,0.8003168045376511,0.77580658106934,0.22953335986310391,0.2481928172828183,0.1170708794719317,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.35000000000000003,0.8003168045376511,0.77580658106934,0.2325799932047783,0.24899683900578554,0.1217233959630731,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.36000000000000004,0.8003168045376511,0.77580658106934,0.2354307701468919,0.24974537875532632,0.12647022678763836,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.37,0.8003168045376511,0.77580658106934,0.238086346507708,0.25044002904803814,0.13131426917672145,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.38,0.8003168045376511,0.77580658106934,0.24054732123846384,0.2510822235954532,0.1362585402553615,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.39,0.8003168045376511,0.77580658106934,0.24281423742891078,0.25167324943833186,0.14130618330922645,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.4,0.8003168045376511,0.77580658106934,0.24488758321116033,0.2522142574604434,0.1464604744485106,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.41000000000000003,0.8003168045376511,0.77580658106934,0.24676779256566844,0.25270627148758473,0.15172482969873158,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.42000000000000004,0.8003168045376511,0.77580658106934,0.24845524603273228,0.25315019614264495,0.15710281255067807,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.43,0.8003168045376511,0.77580658106934,0.2499502713324619,0.2535468235986112,0.16259814200457298,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.44,0.8003168045376511,0.77580658106934,0.25125314389577313,0.25389683934726365,0.16821470114661116,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.45,0.8003168045376511,0.77580658106934,0.25236408730856724,0.254200827080978,0.1739565462994358,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.46,0.8003168045376511,0.77580658106934,0.25328327367090453,0.2544592727677616,0.17982791679186785,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.47000000000000003,0.8003168045376511,0.77580658106934,0.25401082387261675,0.2546725679847514,0.18583324539733928,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.48000000000000004,0.8003168045376511,0.77580658106934,0.2545468077864621,0.2548410125624117,0.19197716949504307,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.49,0.8003168045376511,0.77580658106934,0.2548912443796031,0.2549648165801706,0.1982645430128619,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.5,0.8003168045376511,0.77580658106934,0.25504410174384534,0.25504410174384534,0.20470044921671426,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.01,0.709507404475263,0.884978695590523,0.013708561786065457,0.1696748323239577,0.0033046804809313567,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.02,0.709507404475263,0.884978695590523,0.02693745348482606,0.1904507222662928,0.0066543640868706065,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.03,0.709507404475263,0.884978695590523,0.03970604697817634,0.20425776789775943,0.010049976398648722,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.04,0.709507404475263,0.884978695590523,0.052031937871721584,0.21474872165203437,0.013492468554245612,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.05,0.709507404475263,0.884978695590523,0.063931173220245,0.22322574186554844,0.016982818137027008,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.060000000000000005,0.709507404475263,0.884978695590523,0.07541844176221263,0.2303240555906535,0.020522030101285366,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.06999999999999999,0.709507404475263,0.884978695590523,0.08650723407070537,0.23640787868694887,0.024111137736925498,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.08,0.709507404475263,0.884978695590523,0.09720997833808667,0.241708125895812,0.02775120367524014,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.09,0.709507404475263,0.884978695590523,0.10753815625512367,0.24638165584615876,0.031443320937831955,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.09999999999999999,0.709507404475263,0.884978695590523,0.11750240249957522,0.2505405255523081,0.03518861403085692,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.11,0.709507404475263,0.884978695590523,0.12711259062950683,0.254267919544334,0.03898824008689029,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.12,0.709507404475263,0.884978695590523,0.13637790762315036,0.25762748356759885,0.042843390056850776,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.13,0.709507404475263,0.884978695590523,0.1453069188774337,0.26066911593101183,0.046755289954562115,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.14,0.709507404475263,0.884978695590523,0.15390762514074835,0.2634327300303215,0.050725202156683996,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.15000000000000002,0.709507404475263,0.884978695590523,0.16218751258968916,0.2659507929130933,0.054754426760907825,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.16,0.709507404475263,0.884978695590523,0.17015359704792593,0.26825009303910624,0.05884430300548696,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.17,0.709507404475263,0.884978695590523,0.1778124631757193,0.2703530047557558,0.06299621075335737,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.18000000000000002,0.709507404475263,0.884978695590523,0.18517029932167495,0.2722784138720342,0.06721157204430356,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.19,0.709507404475263,0.884978695590523,0.19223292861707358,0.2740424088656303,0.07149185271883789,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.2,0.709507404475263,0.884978695590523,0.1990058368022113,0.2756588062045997,0.07583856411768841,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.21000000000000002,0.709507404475263,0.884978695590523,0.20549419719944312,0.277139555829027,0.08025326486103469,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.22,0.709507404475263,0.884978695590523,0.21170289318587493,0.278495058471958,0.08473756271189176,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.23,0.709507404475263,0.884978695590523,0.21763653846735176,0.2797344170647176,0.08929311652832225,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.24000000000000002,0.709507404475263,0.884978695590523,0.22329949541258132,0.2808656381352752,0.0939216383094564,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.25,0.709507404475263,0.884978695590523,0.22869589167033733,0.2818957947655812,0.09862489534062123,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.26,0.709507404475263,0.884978695590523,0.2338296352624608,0.2828311596426735,0.1034047124432256,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.27,0.709507404475263,0.884978695590523,0.23870442831981825,0.2836773145874232,0.10826297433541861,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.28,0.709507404475263,0.884978695590523,0.24332377960667312,0.2844392413952475,0.11320162810993636,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.29000000000000004,0.709507404475263,0.884978695590523,0.24769101596044152,0.2851213976913257,0.11822268583598132,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.3,0.709507404475263,0.884978695590523,0.2518092927579762,0.2857277806655994,0.12332822729243842,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.31,0.709507404475263,0.884978695590523,0.2556816035059637,0.2862619809262152,0.12852040284022792,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.32,0.709507404475263,0.884978695590523,0.2593107886413141,0.2867272282359301,0.13380143644212947,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.33,0.709507404475263,0.884978695590523,0.26269954361733994,0.28712643053364684,0.13917362883898626,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.34,0.709507404475263,0.884978695590523,0.26585042634276085,0.2874622073636732,0.14463936089182003,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.35000000000000003,0.709507404475263,0.884978695590523,0.2687658640329704,0.28773691861769946,0.15020109710005614,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.36000000000000004,0.709507404475263,0.884978695590523,0.27144815952637147,0.2879526893237106,0.1558613893067811,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.37,0.709507404475263,0.884978695590523,0.2738994971127917,0.2881114310809496,0.16162288060273672,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.38,0.709507404475263,0.884978695590523,0.27612194791591593,0.2882148606323795,0.16748830944159912,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.39,0.709507404475263,0.884978695590523,0.27811747486720667,0.28826451597965297,0.17346051398000367,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.4,0.709507404475263,0.884978695590523,0.2798879373048515,0.2882617703757107,0.17954243665676856,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.41000000000000003,0.709507404475263,0.884978695590523,0.2814350952278143,0.2882078444732537,0.18573712902683878,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.42000000000000004,0.709507404475263,0.884978695590523,0.2827606132319762,0.2881038168606794,0.1920477568666363,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.43,0.709507404475263,0.884978695590523,0.28386606415263677,0.2879506331785815,0.1984776055687622,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.44,0.709507404475263,0.884978695590523,0.2847529324352167,0.2877491139778837,0.20503008584536586,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.45,0.709507404475263,0.884978695590523,0.28542261725382484,0.28749996145381274,0.21170873976098392,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.46,0.709507404475263,0.884978695590523,0.2858764353954362,0.2872037651672181,0.21851724711726983,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.47000000000000003,0.709507404475263,0.884978695590523,0.2861156239256736,0.2868610068453302,0.22545943221379522,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.48000000000000004,0.709507404475263,0.884978695590523,0.28614134265063645,0.28647206433729405,0.23253927101102267,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.49,0.709507404475263,0.884978695590523,0.28595467638781025,0.28603721478513977,0.23976089872364031,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.5,0.709507404475263,0.884978695590523,0.2855566370578249,0.2855566370578249,0.24712861787472867,
