source,source_version,review_id,review_title,group_id,group_number,test_name,analysis_scope,study_rows,unique_studies,paired_studies,eligibility,primary_atlas,published_studies,published_sensitivity,published_sensitivity_low,published_sensitivity_high,published_specificity,published_specificity_low,published_specificity_high,model_status,source_file,source_sheet,source_url,source_sha256,source_license,source_license_url,selection_status,duplicate_of_group_id,source_route,model,model_converged,sensitivity,specificity,lr_positive,lr_negative,information_bits_at_20_percent,diagnostic_entropy_reduction_at_20_percent,negative_posterior_at_20_percent,published_sensitivity_difference,published_specificity_difference,mean_logit_sensitivity_variance,mean_logit_specificity_variance,mean_logit_covariance,between_logit_sensitivity_variance,between_logit_specificity_variance,between_logit_covariance,between_logit_correlation,reml_objective,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_tie_tolerance,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,continuity_correction_rule,study_positive_fraction_low,study_positive_fraction_median,study_positive_fraction_high,zero_cell_study_fraction,pooled_mean_sensitivity_low,pooled_mean_sensitivity_median,pooled_mean_sensitivity_high,pooled_mean_specificity_low,pooled_mean_specificity_median,pooled_mean_specificity_high,predictive_sensitivity_low,predictive_sensitivity_median,predictive_sensitivity_high,predictive_specificity_low,predictive_specificity_median,predictive_specificity_high,pooled_mean_der_at_20_percent_low,pooled_mean_der_at_20_percent_median,pooled_mean_der_at_20_percent_high,predictive_der_at_20_percent_low,predictive_der_at_20_percent_median,predictive_der_at_20_percent_high,pooled_mean_information_bits_at_20_percent_low,pooled_mean_information_bits_at_20_percent_median,pooled_mean_information_bits_at_20_percent_high,predictive_information_bits_at_20_percent_low,predictive_information_bits_at_20_percent_median,predictive_information_bits_at_20_percent_high,pooled_mean_positive_information_bits_at_20_percent_low,pooled_mean_positive_information_bits_at_20_percent_median,pooled_mean_positive_information_bits_at_20_percent_high,predictive_positive_information_bits_at_20_percent_low,predictive_positive_information_bits_at_20_percent_median,predictive_positive_information_bits_at_20_percent_high,pooled_mean_negative_information_bits_at_20_percent_low,pooled_mean_negative_information_bits_at_20_percent_median,pooled_mean_negative_information_bits_at_20_percent_high,predictive_negative_information_bits_at_20_percent_low,predictive_negative_information_bits_at_20_percent_median,predictive_negative_information_bits_at_20_percent_high,pooled_mean_negative_at_20_percent_low,pooled_mean_negative_at_20_percent_median,pooled_mean_negative_at_20_percent_high,predictive_negative_at_20_percent_low,predictive_negative_at_20_percent_median,predictive_negative_at_20_percent_high,analysis_version,analysis_row_rule,mean_logit_sensitivity,mean_logit_specificity
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:22,22,HRP-2 (P. falciparum specific) and pLDH (pan-specific),reported_main,5,5,5,eligible,True,5.0,0.81,0.72,0.88,0.99,0.97,0.99,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.7995338198398767,0.9831469741165354,47.44155888494432,0.20390255520062397,0.422118400169472,0.58470975594229,0.048503159272418744,-0.01046618016012335,-0.006853025883464592,0.09366592396809247,0.0888462311189375,0.05546852490303606,0.34195861992831655,0.19419699367675677,0.25769613398256236,0.9999997102550641,2.5929930396125225,31,1.3322676376470057e-07,-8.881784152372424e-08,4.4408921008381155e-08,0.0,8.881784152372424e-08,-0.5365327718007937,0.44067775203835974,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,2.5929930396125216,8.881784197001252e-16,2.5929930396125217e-08,8.881784197001252e-16,,1.3322778436020144e-09,9.054527172480675e-08,2.3715183905537174e-07,False,True,-8.881784197001252e-16,1.358840817644591e-10,1.5472623182688494e-11,False,False,False,False,numerically_equivalent,universal,0.11224489795918367,0.1651376146788991,0.3651685393258427,0.2,0.6864422343188541,0.7995338198398767,0.8790248571188328,0.9701718394397721,0.9831469741165354,0.9905330508325433,0.5224275917272762,0.7995338198398767,0.9356555034506598,0.9536242111382512,0.9831469741165354,0.9939939549763556,0.43402010384815903,0.5842171166849282,0.7093628371118157,0.24758017435383006,0.5822856737097009,0.8181298513383443,0.31333130671391657,0.42176275004893804,0.5121089615800274,0.17873508360314155,0.4203683871014486,0.5906309249471718,0.23725473340133968,0.3069809534830922,0.3599578704864149,0.14259324832451656,0.3060113234421336,0.4011927090572706,0.07489194640334623,0.11477919002712855,0.15334953087811112,0.03552637645237758,0.11454620955517321,0.19022164223360732,0.02981316329216027,0.04849714525063849,0.0742966656041109,0.015997960471642966,0.04862206356706274,0.11076376946031943,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.3833832776041024,4.066228406527468
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:29,29,HRP-2 (P. falciparum specific) and pLDH (P. vivax-specific),reported_main,8,8,8,eligible,True,8.0,0.95,0.86,0.99,0.99,0.99,1.0,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.9323747923956008,0.9893661778811207,87.68011933736042,0.06835205115787252,0.572405202726499,0.7928839544827627,0.01680091847961368,-0.017625207604399118,-0.0006338221188793014,0.2796879220393534,0.07114582438047967,0.010931553224637874,1.7891341423280767,0.21929001323730654,0.08904890963882153,0.14216664921353303,10.192130231342237,9,1.776356830474485e-07,0.0,0.0,-1.776356830474485e-07,1.776356830474485e-07,0.2908658917264592,0.06657438364244338,-0.7688892819928687,False,False,False,False,1e-06,7,7,zero_zero_zero,2,10.192130231342233,3.552713678800501e-15,1.0192130231342233e-07,0.0,,3.552713678800501e-14,1.9215967705932258e-09,1.992944698159249e-10,False,True,-3.552713678800501e-15,5.967226712755291e-12,7.929612522161733e-11,False,False,False,False,numerically_equivalent,universal,0.022893772893772892,0.18951612903225806,0.448,0.375,0.830224156793354,0.9323747923956008,0.9749201636571323,0.9821937699275389,0.9893661778811207,0.993668141172785,0.4513195454068694,0.9323747923956008,0.995691504638249,0.9700192116201641,0.9893661778811207,0.9962762396543244,0.6418128569459914,0.7915174930570713,0.8740361507801154,0.2672252437692158,0.785295057415216,0.9331169187351532,0.4633427330892348,0.5714187158327125,0.6309912531953721,0.19291741114012095,0.5669265647242286,0.6736433194496348,0.3336316112996488,0.38384097196120515,0.41192002542920914,0.16398420582980097,0.37850834166023845,0.43226382886159836,0.12891371670976903,0.18740498530780345,0.22234427469743615,0.02761318941984346,0.1868001005847884,0.24722392240265087,0.006376402054688288,0.016684509285064795,0.04134268315653261,0.0010857263254370516,0.01679354074440892,0.12223937568529022,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,2.623754064515796,4.533024826376048
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),reported_main,11,11,11,eligible,True,11.0,0.78,0.73,0.82,0.99,0.97,0.99,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.7673650736613267,0.9809252680406938,40.22940271446088,0.2371586642918678,0.38931171474745824,0.5392666077197065,0.05597115498423347,-0.012634926338673358,-0.009074731959306193,0.017820179945958532,0.10561874438315345,-0.013411809167400299,0.09695794969409752,0.9012273914113159,-0.1512402530370935,-0.5116329337979117,5.915359510747922,17,8.881784250980039e-08,-8.881784250980039e-08,8.881784201676231e-08,-8.881784201676231e-08,8.881784250980039e-08,-1.1667389513894595,-0.48570847755086466,-0.20374758395805842,False,False,False,False,1e-06,7,7,zero_zero_zero,2,5.9153595107479156,6.217248937900877e-15,5.915359510747916e-08,8.881784197001252e-16,1.005691644695224,1.005691644695224,0.00722449986824214,0.0006600931342528593,True,True,1.4210854715202004e-14,5.321751928022422e-10,2.2152979450851262e-10,False,False,False,False,numerically_equivalent,universal,0.0068775790921595595,0.13714285714285715,0.3247767857142857,0.09090909090909091,0.7174509224734411,0.7673650736613267,0.8107870396971723,0.964537137717086,0.9809252680406938,0.9898200311038838,0.6293612684807051,0.7673650736613267,0.8650060958924265,0.8779833502625928,0.9809252680406938,0.997286485404559,0.47792566898709343,0.5371897660866797,0.5919178928019987,0.33824444523844116,0.5221055663209158,0.6504904378165377,0.3450279677096205,0.38781238442394445,0.4273221566802889,0.24418816795722056,0.3769226768241461,0.4696073225153394,0.2523340798506184,0.286496034486055,0.3139850857663524,0.1550621910085111,0.27965854493100817,0.34311456030316784,0.08537358394385126,0.10183944768351488,0.11793900052860877,0.061376558486434474,0.09979481758341235,0.138596586876922,0.04637839371872957,0.05597899319106111,0.06699153430462003,0.03454728544446125,0.05657363373440704,0.08555435948605507,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.1934922791765352,3.940131752161257
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:37,37,Age; PAPP-A,reported_main,5,5,5,eligible,True,5.0,0.55,0.46,0.63,0.95,0.94,0.96,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.5464064129237599,0.9494624465317107,10.811888891032547,0.477737259365203,0.17942112691953926,0.2485304674941805,0.10669166851315669,-0.0035935870762401345,-0.0005375534682892091,0.03990185128766408,0.006645689103543286,0.00013356626372951587,0.10134693684772544,3.4047814521519667e-06,0.0005776323013527998,0.9833350907396966,-6.168252490643166,27,1.2789769321411256e-05,1.7763568501960078e-07,1.7763568394108e-07,0.0,1.7763568501960078e-07,-1.1446028150231449,0.0018144548154838984,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,-6.168252490643168,1.7763568394002505e-15,6.168252490643168e-08,0.0,,1.9539925233402755e-14,5.736315866755604e-10,1.0479861423107195e-10,False,True,-1.7763568394002505e-15,1.0335832190122574e-10,2.326583370404478e-12,False,False,False,False,numerically_equivalent,universal,0.029473684210526315,0.07657657657657657,0.18166089965397925,0.0,0.4488421077119147,0.5464064129237599,0.6405317908639774,0.9412214178705389,0.9494624465317107,0.9566013205297379,0.3657592239516809,0.5464064129237599,0.7156074493653147,0.9412191537452289,0.9494624465317107,0.9566030194816504,0.17725481508345364,0.24831952167035537,0.32605247475463045,0.12405121287367814,0.24720777098952806,0.3957138299129095,0.1279652309628094,0.17926883920282075,0.23538644193292016,0.08955605577836108,0.17846623515182136,0.2856769313496085,0.10425486867083242,0.14062199355046703,0.1775799217406673,0.07547492278357064,0.14017212918141422,0.20696666551130313,0.023564558019200627,0.03869074214108992,0.0582151734058149,0.013982343252774842,0.03834933629833494,0.07924011937489181,0.08669116586009157,0.10665806109533088,0.12655830173508809,0.06942215439973165,0.1070387289554395,0.14318297374977496,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,0.1861614303963895,2.933179285728669
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:39,39,Age; free ßhCG,reported_main,7,7,7,eligible,True,7.0,0.42,0.36,0.48,0.95,0.94,0.96,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.4178171255921534,0.9497218108446117,8.310106879562829,0.6130035845866239,0.11399983308445161,0.1579102321848802,0.132885997885379,-0.002182874407846591,-0.00027818915538824207,0.011919498250950228,0.00384991455193555,-2.662847983298457e-06,0.012094287016004202,1.3038184989390552e-07,-1.4691589833764434e-05,-0.36997305035974404,-11.237252198147882,27,2.096101083231289e-05,0.0,-1.7763568394011703e-07,0.0,1.7763568394011703e-07,-2.2075110426569045,-0.0001335914487332419,-8.0,False,True,False,True,1e-06,7,7,minus1_plus2_minus1,5,-11.237252198147909,2.6645352591003757e-14,1.1237252198147909e-07,1.7763568394002505e-15,0.07417888419149854,0.07417888419149854,0.006163600327579899,4.7235391331668097e-07,True,True,-2.4868995751603507e-14,3.5345276705456286e-09,7.32558458338417e-12,False,False,False,False,numerically_equivalent,universal,0.02451768488745981,0.12745098039215685,0.18166089965397925,0.0,0.36685734427831496,0.4178171255921534,0.47059425872845984,0.943586871377156,0.9497218108446117,0.9552212358041814,0.34627256308527615,0.4178171255921534,0.492996139948237,0.9435867617625355,0.9497218108446117,0.955221323885068,0.12494177490515815,0.15781144750929332,0.19431497918687288,0.11270015210102471,0.15753400466647205,0.2098976007728645,0.09019897752912648,0.11392851765180112,0.14028144273245657,0.08136140609980874,0.11372822386884301,0.15153097504738225,0.0759306511772677,0.09432249817317793,0.11404570545608184,0.06917856522535842,0.09419305519400492,0.12204872779160734,0.014095995084727385,0.019609399201850466,0.02636372329371056,0.012240439638005442,0.01955245995431353,0.029698025371748597,0.12249122013511522,0.132919379558967,0.14296546558374712,0.11792148977183993,0.13301784962381105,0.1468046483676711,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,-0.3317407773602025,2.9385977431550168
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:55,55,Age; PAPP-A and free ßhCG,reported_main,17,17,17,eligible,True,17.0,0.68,0.65,0.71,0.95,0.95,0.95,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.6775867432993596,0.949872455582919,13.517253860703205,0.3394279461475503,0.25945139815385465,0.3593867588632011,0.07821951426774744,-0.0024132567006404093,-0.00012754441708096032,0.004414108439814522,0.0004303463018919769,-9.098100523868339e-12,1.1253517471925913e-07,1.1253529260968808e-07,-1.1518168266043927e-10,-0.0010235166259473182,-38.279581857843965,25,0.00019753088174179605,0.0,0.0,0.0,0.0,-8.0,-3.4335175688754217e-07,-8.0,True,True,True,True,1e-06,7,7,minus2_zero_minus2,1,-38.279581857843986,2.1316282072803006e-14,3.827958185784399e-07,2.1316282072803006e-14,,3.552713678800501e-14,7.360778653264788e-14,1.220135104063047e-13,False,True,0.0,3.552713678800501e-15,5.773159728050814e-15,False,False,False,False,numerically_equivalent,universal,0.0029482218536944905,0.07657657657657657,0.2568306010928962,0.0,0.648507656006357,0.6775867432993595,0.7053531380660327,0.9479006898650391,0.949872455582919,0.9517733939461991,0.6485072776394,0.6775867432993595,0.7053534830432328,0.9479004273433079,0.949872455582919,0.9517736379455268,0.33268030396221154,0.35953321993590104,0.3857590265877152,0.33292661832935766,0.3594464049858844,0.3857351495474953,0.24017125804598802,0.2595571325170441,0.2784902791500726,0.2403490793078052,0.25949445836557083,0.27847304164391506,0.17972465790001765,0.19147123316259904,0.202707335540603,0.17988115304388017,0.19146958215222934,0.20281983005682813,0.06040609209628017,0.06803870235496848,0.07589469286361637,0.06045678193555363,0.06801769185858955,0.07587863145089233,0.07194816511526202,0.07819574922668579,0.08474344460548891,0.0719482045858253,0.07820755464565288,0.08468995544504303,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,0.7427034503627207,2.9417570725236932
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:12,12,CYP19,reported_main,8,8,8,eligible,True,8.0,0.77,0.7,0.85,0.74,0.65,0.84,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.756499801891888,0.7222282219607791,2.723458110942687,0.3371513196300093,0.11125453088117912,0.15410749584214123,0.07773565983369259,-0.013500198108111983,-0.01777177803922092,0.03097962736151937,0.03971160097840755,-0.001588831178137198,0.04236074897763734,0.10472670419486381,-0.012045129516038823,-0.18084268268353523,0.9714771538597748,17,1.7763568501960078e-07,-1.7763568501960078e-07,8.881784195513255e-08,-1.7763568501960078e-07,1.7763568501960078e-07,-1.580766538578951,-0.05852341480697928,-1.1448259733519441,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,0.9714771538597748,0.0,1e-08,1.865174681370263e-14,0.04766578570880586,0.08354282157800785,0.0025623187181263996,0.0017457917415146795,True,True,1.865174681370263e-14,1.277042360747771e-09,2.297717349719619e-09,False,False,False,False,numerically_equivalent,universal,0.297029702970297,0.5247584541062802,0.6206896551724138,0.0,0.6875329339033268,0.756499801891888,0.8143547327671092,0.6376003898132152,0.7222282219607791,0.7934943198687445,0.6462962456020543,0.756499801891888,0.8408238531753428,0.5524701731046568,0.7222282219607791,0.8455904227994356,0.09223487605381334,0.15358940311051,0.2257982610327327,0.054779841249326215,0.15227469261799886,0.2775333540100585,0.06658694835170145,0.11088050518245761,0.16301010841624006,0.03954710643135822,0.10993137874127062,0.20035912552818147,0.03316347826328203,0.05884922698989258,0.09097856407821296,0.017732376452842376,0.058198404312247015,0.11857796503471016,0.03220109851696829,0.05187762751641397,0.07384918957334732,0.020747857073857776,0.05121399692490412,0.08635027734510631,0.059733120931123526,0.07794356874624944,0.09979058913459518,0.051741711302861516,0.07855987074859397,0.11481769468121343,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.1335845152458177,0.9555413516153077
Cochrane DTA Reference Dataset,CL145_open_set_20181101,CD012165,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,legacy:CD012165:26,26,PGP 9.5 (protein gene product 9.5),reported_main,8,8,8,eligible,True,7.0,0.96,0.91,1.0,0.86,0.7,1.0,converged,,,,,,,,,historical Cochrane,continuity-corrected bivariate REML,True,0.8867562101576616,0.7691188942925755,3.8407482822841748,0.1472383407593938,0.21881674870134996,0.30310047531186673,0.035502743913298516,-0.07324378984233837,-0.09088110570742447,0.46166669008162126,0.04015409804420025,0.03492762392710614,2.834517611846353,0.024967192133514015,0.26602561312374134,0.9999977463364537,12.672894603764078,14,7.105427400784031e-07,0.0,0.0,0.0,0.0,0.5209358840751181,0.15800974526382636,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,12.672894603764076,1.7763568394002505e-15,1.2672894603764078e-07,1.7763568394002505e-15,,8.420199648639937e-09,5.763216519572012e-07,1.60009735461486e-08,False,True,-1.7763568394002505e-15,2.5384006008266624e-10,1.0921363813309881e-10,False,False,False,False,numerically_equivalent,universal,0.4444444444444444,0.5,0.6911764705882353,0.5,0.6739947617033656,0.8867562101576616,0.9673825136979447,0.6922363967609707,0.7691188942925755,0.831471173834374,0.1823710617705574,0.8867562101576616,0.9963755422288919,0.6688928743174782,0.7691188942925755,0.845991746841764,0.11719044247864689,0.30133712867582674,0.4483623126306126,0.0016610061047869801,0.29706810653452786,0.5442132058942367,0.08460307287761658,0.21754373922376757,0.32368535017671013,0.001199126972825143,0.2144618122022677,0.3928828029437702,0.04741751819785297,0.10757901647439944,0.1607866282566211,0.0008406668900778001,0.10598096174033186,0.18870167655238831,0.03589815638997008,0.1091160044916196,0.16704020679058418,0.00033825543806662424,0.10757631699071299,0.20654707429184435,0.010275232062468779,0.03551095468495028,0.09877966119587252,0.0011189332254702567,0.03649477730972807,0.22612851576241785,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,2.058027169877855,1.2033426824037827
Modern Cochrane data package,CD014911-dataPackage.zip,CD014911,Artificial intelligence for detecting keratoconus,modern:CD014911:1,1,Artificial intelligence (all studies),main,63,63,63,eligible,True,64.0,0.9689104366584924,,,0.9741209068037529,,,converged,,,,,,,,,modern Cochrane,continuity-corrected bivariate REML,True,0.9501287426659857,0.9606399807451419,24.139437953875337,0.05191461768573338,0.5142718772188771,0.7123588635224337,0.01281236713605397,-0.01878169399250673,-0.013480926058610954,0.03194523901153712,0.037905998073791,0.021702121922830653,1.592196517818869,1.9706821071711076,1.3273525773571708,0.7493413110673008,104.08800674548388,27,0.0,0.0,0.0,0.0,0.0,0.23255726032249785,1.0519327167480763,-0.07302200837619853,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,104.08800674548382,5.684341886080802e-14,1.0408800674548383e-06,2.842170943040401e-14,1243.878761214857,1243.878761214857,0.07480163216135272,0.000497120061933698,True,True,-2.842170943040401e-14,1.0500778024891133e-10,1.2241252456135499e-10,False,False,False,False,numerically_equivalent,universal,0.05755850727387729,0.4553846153846154,0.9528718703976435,0.3492063492063492,0.9306581736203039,0.9501287426659857,0.9643416244009072,0.9433878940008077,0.9606399807451419,0.9727862920809398,0.6104820359381155,0.9501287426659857,0.9957005799236857,0.6027883145261742,0.9606399807451419,0.9974588687692548,0.6400260184032275,0.7114266674859873,0.7723508554149113,0.05674596643752931,0.6987892920331672,0.9543096399762128,0.4620527641441859,0.5135988987102238,0.5575817816343116,0.04096650744278774,0.504475622325193,0.6889429403206718,0.2838597500403871,0.32030292491286627,0.35133692730972954,0.019706290738680163,0.3149216172053581,0.4439709370567786,0.17619113916948534,0.19345224541552963,0.20774065688348067,0.01959987468267619,0.19041294499928357,0.24803384001330372,0.009093173954924353,0.012825900586888431,0.017951962494048127,0.0011194039131092637,0.013063405893457839,0.12401467958715735,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,2.9471526625362476,3.1948491475786973
Modern Cochrane data package,CD014911-dataPackage.zip,CD014911,Artificial intelligence for detecting keratoconus,modern:CD014911:2,2,Artificial intelligence (manifest keratoconus),main,54,54,54,eligible,True,54.0,0.9856704749880936,,,0.9829163138284236,,,converged,,,,,,,,,modern Cochrane,continuity-corrected bivariate REML,True,0.9693207038082611,0.9716227951309082,34.15842780428445,0.03157531538523183,0.5653400227581658,0.7830974120024682,0.007832004344489022,-0.016349771179832495,-0.011293518697515381,0.03032477863804582,0.028921996107045968,0.015952643449851752,1.0835689524342624,1.1242896345806332,0.8052371648123589,0.7295523006817269,79.52498485508087,8,1.4210854712821208e-06,-1.4210854712821208e-06,-1.421085464379588e-06,0.0,1.4210854712821208e-06,0.0401300892898642,0.773562725193216,-0.32133127899600067,False,False,False,False,1e-06,7,7,empirical,0,79.52498485508083,4.263256414560601e-14,7.952498485508083e-07,2.842170943040401e-14,147.52326691026167,147.52326691026167,0.028013812209481515,0.00032520626847787337,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.05755850727387729,0.4436013986013986,0.9398496240601504,0.46296296296296297,0.9573727517549756,0.9693207038082611,0.9779967425895096,0.9608365662365419,0.9716227951309082,0.9795017023249228,0.7997029257995444,0.9693207038082611,0.996016394044593,0.806686423299621,0.9716227951309082,0.9964531476026042,0.7318333105658259,0.7827203315694616,0.8258631131646383,0.29601880480991627,0.7780463577886325,0.9505638872774486,0.5283310276718981,0.565067797799546,0.5962137839246935,0.2137042918072568,0.5616935248123985,0.6862387762109339,0.326205074303695,0.35249499526882133,0.37515640733143796,0.11979423212385322,0.3508927520424385,0.4402328184058748,0.20046242919569737,0.2126418243066789,0.2225998689683815,0.088307593444911,0.21156212299367771,0.24857948034956176,0.005585197434193413,0.007848286589760615,0.010923262406944642,0.0010063077128624435,0.00784101328501076,0.055314679558992386,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,3.4530074848762027,3.53338148086817
