source,source_id,review_id,review_title,doi,file_id,file_name,file_size,download_url,upstream_checksum,format,license,license_url,parse_status,download_status,sha256,normalized_rows,test_groups
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566619,Checklist_S1.doc,73728,https://ndownloader.figshare.com/files/1566619,md5:0efe82d8d3307d548959988971ba2691,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566620,Text_S1.doc,96768,https://ndownloader.figshare.com/files/1566620,md5:4835d4b6457cfeb89e7945a92b0bc1ba,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566621,Text_S2.doc,26624,https://ndownloader.figshare.com/files/1566621,md5:1196829904fc77f4b8c738db9028f9ba,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566622,Text_S3.doc,53760,https://ndownloader.figshare.com/files/1566622,md5:1ddb07ce47fd8220d83ef52ab3fc96d6,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566623,Text_S4.doc,24334,https://ndownloader.figshare.com/files/1566623,md5:fc0019276504b5bb6a5004a76e2cd127,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566624,Text_S5.rtf,58132,https://ndownloader.figshare.com/files/1566624,md5:a541a10baa27974af18fc534429db138,rtf,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566625,Text_S6.rtf,48110,https://ndownloader.figshare.com/files/1566625,md5:024b5839c40787bc547153234031a01d,rtf,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1084088,FIGSHARE:1084088,The Effectiveness of Noninvasive Biomarkers to Predict Hepatitis B-Related Significant Fibrosis and Cirrhosis: A Systematic Review and Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0100182,1566626,Text_S7.rtf,51541,https://ndownloader.figshare.com/files/1566626,md5:82f4ac9648b4e4e8a874220ca5d88cb9,rtf,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1279565,FIGSHARE:1279565,Multi-Reader Multi-Case Studies Using the Area under the Receiver Operator Characteristic Curve as a Measure of Diagnostic Accuracy: Systematic Review with a Focus on Quality of Data Reporting,10.1371/journal.pone.0116018,1855144,S1_File.doc,146944,https://ndownloader.figshare.com/files/1855144,md5:d0ec00528868ba8ba93eb3387c196dd4,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1279565,FIGSHARE:1279565,Multi-Reader Multi-Case Studies Using the Area under the Receiver Operator Characteristic Curve as a Measure of Diagnostic Accuracy: Systematic Review with a Focus on Quality of Data Reporting,10.1371/journal.pone.0116018,1855145,S2_File.xls,301056,https://ndownloader.figshare.com/files/1855145,md5:417b3f6c45233b95ccbf020d0f9111e3,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,1279565,FIGSHARE:1279565,Multi-Reader Multi-Case Studies Using the Area under the Receiver Operator Characteristic Curve as a Measure of Diagnostic Accuracy: Systematic Review with a Focus on Quality of Data Reporting,10.1371/journal.pone.0116018,1855146,S1_PRISMA_Checklist.doc,64000,https://ndownloader.figshare.com/files/1855146,md5:0dee1b882e441ddc07d596325bd1e64c,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441726,S1 Fig.TIF,25984,https://ndownloader.figshare.com/files/5441726,md5:75f04b2f642a0cd4a9687a38de2232cd,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441729,S2 Fig.TIF,252905,https://ndownloader.figshare.com/files/5441729,md5:946d4998c72b8e7b4d27f00545871e5a,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441738,S3 Fig.TIF,66680,https://ndownloader.figshare.com/files/5441738,md5:9030d6d8084f9dfae83532809c87b3ce,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441741,S4 Fig.TIF,240063,https://ndownloader.figshare.com/files/5441741,md5:656279414a2f581a71701c3b04aaf462,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441747,S1 Text.DOCX,14676,https://ndownloader.figshare.com/files/5441747,md5:bce1dd3b6cfd8e11bef658e5b263df96,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,c606735ce12b7bdb26c9f3ca1c206117e8ef6d6c5f743394dfbe19b243f32c93,0,0
Figshare,3460958,FIGSHARE:3460958,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143,5441753,S2 Text.DOCX,26662,https://ndownloader.figshare.com/files/5441753,md5:34776b701e9a37b90096fedf60ce182c,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,b32b17c8ea037e4c0b20d005e27428aa5ddfa71f130a071fb522b9e62dc28185,0,0
Figshare,3461048,FIGSHARE:3461048,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143.t001,5441852,Table 1.xls,9728,https://ndownloader.figshare.com/files/5441852,md5:0994cd1ba2a36b2f90bfa0aff544a4d5,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3461057,FIGSHARE:3461057,Diagnostic Accuracy of PIK3CA Mutation Detection by Circulating Free DNA in Breast Cancer: A Meta-Analysis of Diagnostic Test Accuracy,10.1371/journal.pone.0158143.t002,5441861,Table 2.xls,5632,https://ndownloader.figshare.com/files/5441861,md5:ba0f0cf1d4940096e0e6dee449278d11,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3874968,FIGSHARE:3874968,Tourniquet Test for Dengue Diagnosis: Systematic Review and Meta-analysis of Diagnostic Test Accuracy,10.1371/journal.pntd.0004888.t001,6075240,Table 1.xls,17920,https://ndownloader.figshare.com/files/6075240,md5:a91cf0260370c4a95d685272b67b859e,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,3874977,FIGSHARE:3874977,Tourniquet Test for Dengue Diagnosis: Systematic Review and Meta-analysis of Diagnostic Test Accuracy,10.1371/journal.pntd.0004888.t002,6075252,Table 2.xls,22016,https://ndownloader.figshare.com/files/6075252,md5:2d5d860dad710f477a23ed99744db062,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,4375913,FIGSHARE:4375913,Modelling multiple thresholds in meta-analysis of diagnostic test accuracy studies,10.6084/m9.figshare.c.3615257_D1.v1,7102040,12874_2016_196_MOESM1_ESM.txt,43573,https://ndownloader.figshare.com/files/7102040,md5:357b04bff833fae46028ca4d73e5270e,txt,CC BY + CC0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,4375922,FIGSHARE:4375922,Modelling multiple thresholds in meta-analysis of diagnostic test accuracy studies,10.6084/m9.figshare.c.3615257_D2.v1,7102049,12874_2016_196_MOESM3_ESM.txt,1377,https://ndownloader.figshare.com/files/7102049,md5:a6d5d56ee9af102f2aac87040a53e221,txt,CC BY + CC0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,4375934,FIGSHARE:4375934,Modelling multiple thresholds in meta-analysis of diagnostic test accuracy studies,10.6084/m9.figshare.c.3615257_D3.v1,7102061,12874_2016_196_MOESM2_ESM.txt,3389,https://ndownloader.figshare.com/files/7102061,md5:8089d62d7c7f68876304df20567d1195,txt,CC BY + CC0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,4375949,FIGSHARE:4375949,Modelling multiple thresholds in meta-analysis of diagnostic test accuracy studies,10.6084/m9.figshare.c.3615257_D4.v1,7102076,12874_2016_196_MOESM4_ESM.txt,1488,https://ndownloader.figshare.com/files/7102076,md5:cebcd4405017a6e1b261760adc35c358,txt,CC BY + CC0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,6187487,FIGSHARE:6187487,Diagnostic Test Accuracy of Serum Anti-PLA2R Autoantibodies and Glomerular PLA2R Antigen for Diagnosing Idiopathic Membranous Nephropathy: An Updated Meta-Analysis,10.3389/fmed.2018.00101.s002,11205308,Table_1_Diagnostic Test Accuracy of Serum Anti-PLA2R Autoantibodies and Glomerular PLA2R Antigen for Diagnosing Idiopathic Membranous Nephropathy: An Updated Meta-Analysis.PDF,165089,https://ndownloader.figshare.com/files/11205308,md5:78812861c7aa3e1cc8c01aee829b135d,pdf,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,8267015,FIGSHARE:8267015,Dataset for: Quantifying how diagnostic test accuracy depends on threshold in a meta-analysis,10.6084/m9.figshare.8267015.v1,15457745,Data file - BNP data.docx,22152,https://ndownloader.figshare.com/files/15457745,md5:885ade866aee15ad834f8f81b974a7da,docx,CC0,https://creativecommons.org/publicdomain/zero/1.0/,required_columns_not_found,200,4b225b42e948be71a811ee5a07e03049c8472c7e9ea5d1a41f93a1d54fb2ba38,0,0
Figshare,8267015,FIGSHARE:8267015,Dataset for: Quantifying how diagnostic test accuracy depends on threshold in a meta-analysis,10.6084/m9.figshare.8267015.v1,15457748,Data file - WinBUGS code.docx,21469,https://ndownloader.figshare.com/files/15457748,md5:f61b6cb497773c71ea8344b8ea820246,docx,CC0,https://creativecommons.org/publicdomain/zero/1.0/,no_table_with_required_columns,200,503ed568ceacd437678e8dca408566b5624ccf6415a76a7c332424209390b47b,0,0
Figshare,9579008,FIGSHARE:9579008,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s001,17215214,Table_1_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,13261,https://ndownloader.figshare.com/files/17215214,md5:d8837c97eef7f657b9b5e903421dbe5c,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,ba43d7ce96833913f40f69bab9a4b4fef040d92192721c37bbb2c6b09ec548ae,0,0
Figshare,9579011,FIGSHARE:9579011,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s002,17215220,Table_2_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,17054,https://ndownloader.figshare.com/files/17215220,md5:371334ead3e1749af8af8c3059a9e832,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,dbfbe1cccfbe0190bc04f636f88d0de6a4d4187c6879f0dafb7ee0fa91544b4a,0,0
Figshare,9579014,FIGSHARE:9579014,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s003,17215226,Table_3_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,15291,https://ndownloader.figshare.com/files/17215226,md5:f9ac455dee239dd3abfe49e8a82fd570,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,e1d9b027c353bcac65435392378cc33a9e38ac7248ef7dc231895646d246999d,0,0
Figshare,9579017,FIGSHARE:9579017,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s004,17215232,Table_4_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,48805,https://ndownloader.figshare.com/files/17215232,md5:c2c3542b0d5255fa5db0d05429b75d18,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,be7c99c4e419385dad3012b3faf4aa120bdd9b92815ce58b55ae346e7e3b24a5,0,0
Figshare,9692903,FIGSHARE:9692903,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s001,17361455,Table_1_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,13261,https://ndownloader.figshare.com/files/17361455,md5:d8837c97eef7f657b9b5e903421dbe5c,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,ba43d7ce96833913f40f69bab9a4b4fef040d92192721c37bbb2c6b09ec548ae,0,0
Figshare,9692906,FIGSHARE:9692906,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s002,17361458,Table_2_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,17054,https://ndownloader.figshare.com/files/17361458,md5:371334ead3e1749af8af8c3059a9e832,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,dbfbe1cccfbe0190bc04f636f88d0de6a4d4187c6879f0dafb7ee0fa91544b4a,0,0
Figshare,9692909,FIGSHARE:9692909,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s003,17361461,Table_3_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,15291,https://ndownloader.figshare.com/files/17361461,md5:f9ac455dee239dd3abfe49e8a82fd570,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,e1d9b027c353bcac65435392378cc33a9e38ac7248ef7dc231895646d246999d,0,0
Figshare,9692912,FIGSHARE:9692912,Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnostic Test Accuracy Meta-Analysis,10.3389/fphys.2019.01028.s004,17361464,Table_4_Baveno Criteria Safely Identify Patients With Compensated Advanced Chronic Liver Disease Who Can Avoid Variceal Screening Endoscopy: A Diagnos.docx,48805,https://ndownloader.figshare.com/files/17361464,md5:c2c3542b0d5255fa5db0d05429b75d18,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,be7c99c4e419385dad3012b3faf4aa120bdd9b92815ce58b55ae346e7e3b24a5,0,0
Figshare,11902077,FIGSHARE:11902077,Dataset: Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy,10.25375/uct.11902077.v1,21827634,Dataset.xlsx,10986,https://ndownloader.figshare.com/files/21827634,md5:6ae2e32ea7707e39e19fb9bdd75fea01,xlsx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,required_columns_not_found,200,5b80593669b2fadcdcb69c78888830f8397e5be0b587ad66c27f45d1789f722f,0,0
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397745,infd_a_1788719_sm8496.docx,17507,https://ndownloader.figshare.com/files/24397745,md5:ddaac2b6a794b4cb891478de693d77df,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,required_columns_not_found,200,1478e14914de94b5e941ba5cf4d735f51e911044622ed0ebb2589aab0352c9c1,0,0
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397748,infd_a_1788719_sm8495.docx,17506,https://ndownloader.figshare.com/files/24397748,md5:217611d7e75277ec8c8de6c8f0bcd070,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,required_columns_not_found,200,681691e1296d1a75dc1f993d2f5f65f2abc5bab8a87d83e5eab089ca312d2eb4,0,0
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397751,infd_a_1788719_sm8488.tif,588216,https://ndownloader.figshare.com/files/24397751,md5:a1017d1dd7b978f49b5e3a7c602c9aff,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397754,infd_a_1788719_sm8482.tif,203346,https://ndownloader.figshare.com/files/24397754,md5:48e3eebacc7937e66475babe3e937401,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397757,infd_a_1788719_sm8480.tif,202138,https://ndownloader.figshare.com/files/24397757,md5:54ac88bd99b8dd0d208d5a455ed6f770,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397760,infd_a_1788719_sm8474.tif,207404,https://ndownloader.figshare.com/files/24397760,md5:2b14fa4abc7e3f2802d42b7a8a803a3c,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,12845294,FIGSHARE:12845294,Diagnostic accuracy of procalcitonin for bacterial pneumonia in children – a systematic review and meta-analysis,10.6084/m9.figshare.12845294.v1,24397763,infd_a_1788719_sm8470.tif,286898,https://ndownloader.figshare.com/files/24397763,md5:3624712752e5729d98cccd21c78eb5c5,tif,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,13085250,FIGSHARE:13085250,Universal third-trimester ultrasonic screening using fetal macrosomia in the prediction of adverse perinatal outcome: A systematic review and meta-analysis of diagnostic test accuracy,10.1371/journal.pmed.1003190.t001,25041540,Table 1.xls,9728,https://ndownloader.figshare.com/files/25041540,md5:c03bc23a360fb5ffc0791be612d96cfd,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,13201159,FIGSHARE:13201159,The role of ultrasonography in the assessment of ulnar collateral ligament injury of the thumb – a diagnostic test accuracy meta-analysis,10.6084/m9.figshare.13201159.v1,25414951,iphs_a_1838295_sm1885.docx,418668,https://ndownloader.figshare.com/files/25414951,md5:98249dede50608ea2de2a8898218e516,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,05aeb90d89593afeb16cd2e3745196269cd75fc18d951bb344029125a1391a9b,0,0
Figshare,13201159,FIGSHARE:13201159,The role of ultrasonography in the assessment of ulnar collateral ligament injury of the thumb – a diagnostic test accuracy meta-analysis,10.6084/m9.figshare.13201159.v1,25414954,iphs_a_1838295_sm1884.docx,154211,https://ndownloader.figshare.com/files/25414954,md5:6e32b89375193db0321877b75c93f382,docx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,no_table_with_required_columns,200,362712f346a01e48e6b8d8c2f43bb01f757bed8c04f1ccc8d3726c793b311e99,0,0
Figshare,14204924,FIGSHARE:14204924,Vasodilator Myocardial Perfusion Cardiac Magnetic Resonance Imaging Is Superior to Dobutamine Stress Echocardiography in the Detection of Relevant Coronary Artery Stenosis: A Systematic Review and Meta-Analysis on Their Diagnostic Accuracy,10.3389/fcvm.2021.630846.s002,26787386,Table_1_Vasodilator Myocardial Perfusion Cardiac Magnetic Resonance Imaging Is Superior to Dobutamine Stress Echocardiography in the Detection of Rele.xlsx,16455,https://ndownloader.figshare.com/files/26787386,md5:edcd8f7dca9a37d5f7fa723b9b2bdd33,xlsx,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,required_columns_not_found,200,cf2d0905c91f14fec5813af02fe9f816f65e5d0d11fdb7323db3b4799ec1a104,0,0
Figshare,14233312,FIGSHARE:14233312,Diagnostic test accuracy for detecting Schistosoma japonicum and S. mekongi in humans: A systematic review and meta-analysis,10.1371/journal.pntd.0009244.t001,26858554,Table 1.xls,9728,https://ndownloader.figshare.com/files/26858554,md5:4b9ad9ee6d06a4427fb3489e51a72aa4,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14233315,FIGSHARE:14233315,Diagnostic test accuracy for detecting Schistosoma japonicum and S. mekongi in humans: A systematic review and meta-analysis,10.1371/journal.pntd.0009244.t002,26858557,Table 2.xls,5632,https://ndownloader.figshare.com/files/26858557,md5:cd55511a81d4ec5b4f0142c7de67ead2,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14233318,FIGSHARE:14233318,Diagnostic test accuracy for detecting Schistosoma japonicum and S. mekongi in humans: A systematic review and meta-analysis,10.1371/journal.pntd.0009244.t003,26858560,Table 3.xls,5632,https://ndownloader.figshare.com/files/26858560,md5:cc1b80268c6129973070794d0259e057,xls,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14457654,FIGSHARE:14457654,Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysis,10.3389/fmed.2021.637069.s008,27667419,Table_1_Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysi.DOC,69120,https://ndownloader.figshare.com/files/27667419,md5:2a1bd6c09cc59d97eb044c9b7876307e,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14457657,FIGSHARE:14457657,Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysis,10.3389/fmed.2021.637069.s009,27667428,Table_2_Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysi.DOC,49664,https://ndownloader.figshare.com/files/27667428,md5:0b4ec3fec9cd0e71e2638e218e60a7f9,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14473686,FIGSHARE:14473686,Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysis,10.3389/fmed.2021.637069.s008,27702303,Table_1_Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysi.DOC,69120,https://ndownloader.figshare.com/files/27702303,md5:2a1bd6c09cc59d97eb044c9b7876307e,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14473692,FIGSHARE:14473692,Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysis,10.3389/fmed.2021.637069.s009,27702309,Table_2_Comparative Analysis of Diagnostic Techniques for Melanoma Detection: A Systematic Review of Diagnostic Test Accuracy Studies and Meta-Analysi.DOC,49664,https://ndownloader.figshare.com/files/27702309,md5:0b4ec3fec9cd0e71e2638e218e60a7f9,doc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,unsupported_format,,,,
Figshare,14994155,FIGSHARE:14994155,Relationship between diagnostic accuracy of microRNAs for NSCLC and number of combined microRNAs: an overview with meta-analysis,10.6084/m9.figshare.14994155.v2,30925975,iero_a_1950534_sm4682.zip,628001,https://ndownloader.figshare.com/files/30925975,md5:0655a1a703e769bebf75d4e2bc2ccb4f,zip,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,parsed,200,a43d1364253b4fc795597f50718136c1c516a87b9673b982aa632af691cfb472,230,67
